MS-DRG	FY08 Final Rule Post-Acute DRG	FY08 Final Rule Special Pay DRG	MDC	TYPE	MS-DRG Title	Weights 	Geometric Mean LOS	Arithmetic Mean LOS
389	Yes	No	06	MED	G.I. obstruction w CC	0.9533	4.0	5.0
390	Yes	No	06	MED	G.I. obstruction w/o CC/MCC	0.7260	3.0	3.6
391	No	No	06	MED	"Esophagitis, gastroent & misc digest disorders w MCC"	0.9565	4.1	5.5
392	No	No	06	MED	"Esophagitis, gastroent & misc digest disorders w/o MCC"	0.7121	2.8	3.5
393	No	No	06	MED	Other digestive system diagnoses w MCC	1.3237	5.0	7.0
394	No	No	06	MED	Other digestive system diagnoses w CC	1.0257	3.8	4.9
395	No	No	06	MED	Other digestive system diagnoses w/o CC/MCC	0.7874	2.7	3.4
405	Yes	No	07	SURG	"Pancreas, liver & shunt procedures w MCC"	4.8273	12.8	17.3
406	Yes	No	07	SURG	"Pancreas, liver & shunt procedures w CC"	3.3149	7.1	9.5
407	Yes	No	07	SURG	"Pancreas, liver & shunt procedures w/o CC/MCC"	2.2443	4.2	5.5
408	No	No	07	SURG	Biliary tract proc except only cholecyst w or w/o c.d.e. w MCC	3.8540	12.2	15.1
409	No	No	07	SURG	Biliary tract proc except only cholecyst w or w/o c.d.e. w CC	2.9126	8.2	9.9
410	No	No	07	SURG	Biliary tract proc except only cholecyst w or w/o c.d.e. w/o CC/MCC	2.0794	5.7	6.8
411	No	No	07	SURG	Cholecystectomy w c.d.e. w MCC	3.4128	10.9	13.1
412	No	No	07	SURG	Cholecystectomy w c.d.e. w CC	2.6382	7.6	8.8
413	No	No	07	SURG	Cholecystectomy w c.d.e. w/o CC/MCC	1.9412	5.2	6.0
414	Yes	No	07	SURG	Cholecystectomy except by laparoscope w/o c.d.e. w MCC	3.0942	9.7	11.9
415	Yes	No	07	SURG	Cholecystectomy except by laparoscope w/o c.d.e. w CC	2.2749	6.6	7.7
416	Yes	No	07	SURG	Cholecystectomy except by laparoscope w/o c.d.e. w/o CC/MCC	1.5398	4.1	4.9
417	No	No	07	SURG	Laparoscopic cholecystectomy w/o c.d.e. w MCC	2.1361	6.6	8.4
418	No	No	07	SURG	Laparoscopic cholecystectomy w/o c.d.e. w CC	1.7104	4.5	5.6
419	No	No	07	SURG	Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC	1.2400	2.5	3.2
420	No	No	07	SURG	Hepatobiliary diagnostic procedures w MCC	3.4851	10.1	14.2
421	No	No	07	SURG	Hepatobiliary diagnostic procedures w CC	2.2557	5.6	7.8
422	No	No	07	SURG	Hepatobiliary diagnostic procedures w/o CC/MCC	1.9432	3.4	4.5
423	No	No	07	SURG	Other hepatobiliary or pancreas O.R. procedures w MCC	3.9593	11.4	15.5
424	No	No	07	SURG	Other hepatobiliary or pancreas O.R. procedures w CC	3.0104	7.8	10.2
425	No	No	07	SURG	Other hepatobiliary or pancreas O.R. procedures w/o CC/MCC	2.5812	4.5	5.6
432	No	No	07	MED	Cirrhosis & alcoholic hepatitis w MCC	1.5033	5.1	6.9
433	No	No	07	MED	Cirrhosis & alcoholic hepatitis w CC	1.1431	3.8	4.9
434	No	No	07	MED	Cirrhosis & alcoholic hepatitis w/o CC/MCC	1.0125	2.8	3.6
435	No	No	07	MED	Malignancy of hepatobiliary system or pancreas w MCC	1.5661	5.8	7.7
436	No	No	07	MED	Malignancy of hepatobiliary system or pancreas w CC	1.2906	4.5	5.9
437	No	No	07	MED	Malignancy of hepatobiliary system or pancreas w/o CC/MCC	1.1709	3.3	4.4
438	No	No	07	MED	Disorders of pancreas except malignancy w MCC	1.4201	5.6	7.7
439	No	No	07	MED	Disorders of pancreas except malignancy w CC	1.0609	4.3	5.4
440	No	No	07	MED	Disorders of pancreas except malignancy w/o CC/MCC	0.8912	3.2	3.9
441	Yes	No	07	MED	"Disorders of liver except malig,cirr,alc hepa w MCC"	1.3973	5.1	7.0
442	Yes	No	07	MED	"Disorders of liver except malig,cirr,alc hepa w CC"	1.0935	4.0	5.1
443	Yes	No	07	MED	"Disorders of liver except malig,cirr,alc hepa w/o CC/MCC"	0.9079	3.1	3.8
444	No	No	07	MED	Disorders of the biliary tract w MCC	1.3744	5.0	6.6
445	No	No	07	MED	Disorders of the biliary tract w CC	1.1030	3.8	4.8
446	No	No	07	MED	Disorders of the biliary tract w/o CC/MCC	0.8521	2.6	3.3
453	No	No	08	SURG	Combined anterior/posterior spinal fusion w MCC	8.4313	12.7	15.9
454	No	No	08	SURG	Combined anterior/posterior spinal fusion w CC	6.5810	6.8	8.4
455	No	No	08	SURG	Combined anterior/posterior spinal fusion w/o CC/MCC	5.7023	4.1	4.7
456	No	No	08	SURG	Spinal fus exc cerv w spinal curv/malig/infec or 9+ fus w MCC	6.7669	12.1	15.9
457	No	No	08	SURG	Spinal fus exc cerv w spinal curv/malig/infec or 9+ fus w CC	5.4650	6.4	7.8
458	No	No	08	SURG	Spinal fus exc cerv w spinal curv/malig/infec or 9+ fus w/o CC/MCC	4.9437	4.1	4.6
459	Yes	No	08	SURG	Spinal fusion except cervical w MCC	4.8679	7.8	9.6
460	Yes	No	08	SURG	Spinal fusion except cervical w/o MCC	3.4870	3.8	4.3
461	No	No	08	SURG	Bilateral or multiple major joint procs of lower extremity w MCC	3.8345	6.9	8.5
462	No	No	08	SURG	Bilateral or multiple major joint procs of lower extremity w/o MCC	3.0993	3.9	4.3
463	Yes	No	08	SURG	"Wnd debrid & skn grft exc hand, for musculo-conn tiss dis w MCC"	3.9615	12.3	16.9
464	Yes	No	08	SURG	"Wnd debrid & skn grft exc hand, for musculo-conn tiss dis w CC"	2.8821	7.8	10.4
465	Yes	No	08	SURG	"Wnd debrid & skn grft exc hand, for musculo-conn tiss dis w/o CC/MCC"	2.3417	4.6	6.2
466	Yes	No	08	SURG	Revision of hip or knee replacement w MCC	3.5408	7.6	9.5
467	Yes	No	08	SURG	Revision of hip or knee replacement w CC	2.7523	4.8	5.6
468	Yes	No	08	SURG	Revision of hip or knee replacement w/o CC/MCC	2.4545	3.7	4.0
469	Yes	No	08	SURG	Major joint replacement or reattachment of lower extremity w MCC	2.6664	7.1	8.4
470	Yes	No	08	SURG	Major joint replacement or reattachment of lower extremity w/o MCC	1.9871	3.7	4.0
471	No	No	08	SURG	Cervical spinal fusion w MCC	3.4723	7.0	10.1
472	No	No	08	SURG	Cervical spinal fusion w CC	2.4819	2.9	4.3
473	No	No	08	SURG	Cervical spinal fusion w/o CC/MCC	1.9446	1.6	2.0
474	Yes	No	08	SURG	Amputation for musculoskeletal sys & conn tissue dis w MCC	2.8432	9.5	12.5
475	Yes	No	08	SURG	Amputation for musculoskeletal sys & conn tissue dis w CC	2.1308	6.6	8.6
476	Yes	No	08	SURG	Amputation for musculoskeletal sys & conn tissue dis w/o CC/MCC	1.6799	3.8	5.0
477	Yes	Yes	08	SURG	Biopsies of musculoskeletal system & connective tissue w MCC	2.6555	9.6	12.5
478	Yes	Yes	08	SURG	Biopsies of musculoskeletal system & connective tissue w CC	1.9836	4.8	6.8
479	Yes	Yes	08	SURG	Biopsies of musculoskeletal system & connective tissue w/o CC/MCC	1.6784	1.9	2.8
480	Yes	Yes	08	SURG	Hip & femur procedures except major joint w MCC	2.4027	8.0	9.5
481	Yes	Yes	08	SURG	Hip & femur procedures except major joint w CC	1.8485	5.4	6.0
482	Yes	Yes	08	SURG	Hip & femur procedures except major joint w/o CC/MCC	1.5644	4.5	4.9
483	Yes	No	08	SURG	Major joint & limb reattachment proc of upper extremity w CC/MCC	1.9905	3.5	4.4
484	Yes	No	08	SURG	Major joint & limb reattachment proc of upper extremity w/o CC/MCC	1.7376	2.2	2.5
485	No	No	08	SURG	Knee procedures w pdx of infection w MCC	2.9362	10.2	12.4
486	No	No	08	SURG	Knee procedures w pdx of infection w CC	2.3382	6.8	8.1
487	No	No	08	SURG	Knee procedures w pdx of infection w/o CC/MCC	1.7771	5.0	5.8
488	Yes	No	08	SURG	Knee procedures w/o pdx of infection w CC/MCC	1.6584	4.1	5.1
489	Yes	No	08	SURG	Knee procedures w/o pdx of infection w/o CC/MCC	1.4512	2.7	3.1
490	No	No	08	SURG	Back & neck proc exc spinal fusion w CC/MCC or disc device/neurostim	1.4912	3.3	4.7
491	No	No	08	SURG	Back & neck proc exc spinal fusion w/o CC/MCC	1.0066	1.8	2.3
492	Yes	Yes	08	SURG	"Lower extrem & humer proc except hip,foot,femur w MCC"	2.2413	6.9	8.7
493	Yes	Yes	08	SURG	"Lower extrem & humer proc except hip,foot,femur w CC"	1.7186	4.4	5.3
494	Yes	Yes	08	SURG	"Lower extrem & humer proc except hip,foot,femur w/o CC/MCC"	1.2752	2.8	3.4
495	Yes	No	08	SURG	Local excision & removal int fix devices exc hip & femur w MCC	2.5765	8.3	11.1
496	Yes	No	08	SURG	Local excision & removal int fix devices exc hip & femur w CC	1.7792	4.6	6.0
497	Yes	No	08	SURG	Local excision & removal int fix devices exc hip & femur w/o CC/MCC	1.2301	2.3	3.1
498	No	No	08	SURG	Local excision & removal int fix devices of hip & femur w CC/MCC	1.7563	5.8	8.2
499	No	No	08	SURG	Local excision & removal int fix devices of hip & femur w/o CC/MCC	1.1887	2.3	3.1
500	Yes	Yes	08	SURG	Soft tissue procedures w MCC	2.4096	8.1	11.3
501	Yes	Yes	08	SURG	Soft tissue procedures w CC	1.5598	4.4	5.9
502	Yes	Yes	08	SURG	Soft tissue procedures w/o CC/MCC	1.0342	2.3	2.9
503	No	No	08	SURG	Foot procedures w MCC	1.7538	6.9	8.9
504	No	No	08	SURG	Foot procedures w CC	1.4058	5.0	6.4
505	No	No	08	SURG	Foot procedures w/o CC/MCC	1.1584	2.6	3.4
506	No	No	08	SURG	Major thumb or joint procedures	1.0877	2.3	3.2
507	No	No	08	SURG	Major shoulder or elbow joint procedures w CC/MCC	1.4296	3.6	5.2
508	No	No	08	SURG	Major shoulder or elbow joint procedures w/o CC/MCC	1.1330	1.7	2.0
509	No	No	08	SURG	Arthroscopy	1.0769	1.9	2.8
510	Yes	No	08	SURG	"Shoulder,elbow or forearm proc,exc major joint proc w MCC"	1.6616	5.0	6.6
511	Yes	No	08	SURG	"Shoulder,elbow or forearm proc,exc major joint proc w CC"	1.2512	3.1	3.9
512	Yes	No	08	SURG	"Shoulder,elbow or forearm proc,exc major joint proc w/o CC/MCC"	0.9602	1.7	2.1
513	No	No	08	SURG	"Hand or wrist proc, except major thumb or joint proc w CC/MCC"	1.1748	3.7	5.1
514	No	No	08	SURG	"Hand or wrist proc, except major thumb or joint proc w/o CC/MCC"	0.8313	2.0	2.6
515	Yes	Yes	08	SURG	Other musculoskelet sys & conn tiss O.R. proc w MCC	2.4858	8.1	10.9
516	Yes	Yes	08	SURG	Other musculoskelet sys & conn tiss O.R. proc w CC	1.8307	4.4	6.0
517	Yes	Yes	08	SURG	Other musculoskelet sys & conn tiss O.R. proc w/o CC/MCC	1.4192	2.0	2.9
533	Yes	No	08	MED	Fractures of femur w MCC	1.1294	5.1	6.9
534	Yes	No	08	MED	Fractures of femur w/o MCC	0.7560	3.2	4.0
535	Yes	No	08	MED	Fractures of hip & pelvis w MCC	1.0836	4.8	6.4
536	Yes	No	08	MED	Fractures of hip & pelvis w/o MCC	0.7340	3.4	4.0
537	No	No	08	MED	"Sprains, strains, & dislocations of hip, pelvis & thigh w CC/MCC"	0.7528	3.8	4.7
538	No	No	08	MED	"Sprains, strains, & dislocations of hip, pelvis & thigh w/o CC/MCC"	0.5986	2.6	3.1
539	Yes	No	08	MED	Osteomyelitis w MCC	1.7648	7.7	10.2
540	Yes	No	08	MED	Osteomyelitis w CC	1.4026	5.8	7.2
541	Yes	No	08	MED	Osteomyelitis w/o CC/MCC	1.2101	4.4	5.7
542	Yes	No	08	MED	Pathological fractures & musculoskelet & conn tiss malig w MCC	1.4877	6.8	8.7
543	Yes	No	08	MED	Pathological fractures & musculoskelet & conn tiss malig w CC	1.1151	4.8	6.0
544	Yes	No	08	MED	Pathological fractures & musculoskelet & conn tiss malig w/o CC/MCC	0.9395	3.7	4.5
545	Yes	No	08	MED	Connective tissue disorders w MCC	1.8330	6.5	9.0
546	Yes	No	08	MED	Connective tissue disorders w CC	1.2092	4.3	5.5
547	Yes	No	08	MED	Connective tissue disorders w/o CC/MCC	0.9054	3.2	3.9
548	No	No	08	MED	Septic arthritis w MCC	1.5372	7.0	9.3
549	No	No	08	MED	Septic arthritis w CC	1.1522	5.0	6.2
550	No	No	08	MED	Septic arthritis w/o CC/MCC	0.9567	3.6	4.5
551	Yes	No	08	MED	Medical back problems w MCC	1.1632	5.5	7.2
552	Yes	No	08	MED	Medical back problems w/o MCC	0.7839	3.4	4.2
553	No	No	08	MED	Bone diseases & arthropathies w MCC	0.9199	4.8	6.1
554	No	No	08	MED	Bone diseases & arthropathies w/o MCC	0.6475	3.0	3.7
555	No	No	08	MED	Signs & symptoms of musculoskeletal system & conn tissue w MCC	0.7886	3.6	4.9
556	No	No	08	MED	Signs & symptoms of musculoskeletal system & conn tissue w/o MCC	0.5958	2.5	3.2
557	Yes	No	08	MED	"Tendonitis, myositis & bursitis w MCC"	1.2171	5.4	6.9
558	Yes	No	08	MED	"Tendonitis, myositis & bursitis w/o MCC"	0.8480	3.5	4.3
559	Yes	No	08	MED	"Aftercare, musculoskeletal system & connective tissue w MCC"	1.2104	5.1	7.3
560	Yes	No	08	MED	"Aftercare, musculoskeletal system & connective tissue w CC"	0.8521	3.6	4.7
561	Yes	No	08	MED	"Aftercare, musculoskeletal system & connective tissue w/o CC/MCC"	0.6753	2.1	2.7
562	Yes	No	08	MED	"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w MCC"	1.1163	5.0	6.5
563	Yes	No	08	MED	"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w/o MCC"	0.6981	3.1	3.7
564	No	No	08	MED	Other musculoskeletal sys & connective tissue diagnoses w MCC	1.1606	5.3	7.1
565	No	No	08	MED	Other musculoskeletal sys & connective tissue diagnoses w CC	0.9003	4.0	5.1
566	No	No	08	MED	Other musculoskeletal sys & connective tissue diagnoses w/o CC/MCC	0.7790	2.9	3.7
573	Yes	No	09	SURG	Skin graft &/or debrid for skn ulcer or cellulitis w MCC	2.7483	10.1	13.8
574	Yes	No	09	SURG	Skin graft &/or debrid for skn ulcer or cellulitis w CC	2.0177	7.2	9.5
575	Yes	No	09	SURG	Skin graft &/or debrid for skn ulcer or cellulitis w/o CC/MCC	1.4216	4.7	5.9
576	No	No	09	SURG	Skin graft &/or debrid exc for skin ulcer or cellulitis w MCC	2.4766	7.8	12.1
577	No	No	09	SURG	Skin graft &/or debrid exc for skin ulcer or cellulitis w CC	1.6262	4.1	6.0
578	No	No	09	SURG	Skin graft &/or debrid exc for skin ulcer or cellulitis w/o CC/MCC	1.0742	2.5	3.4
579	Yes	No	09	SURG	"Other skin, subcut tiss & breast proc w MCC"	2.3093	8.1	11.1
580	Yes	No	09	SURG	"Other skin, subcut tiss & breast proc w CC"	1.4256	3.6	5.5
581	Yes	No	09	SURG	"Other skin, subcut tiss & breast proc w/o CC/MCC"	0.9124	1.9	2.6
582	No	No	09	SURG	Mastectomy for malignancy w CC/MCC	0.9432	2.1	2.9
583	No	No	09	SURG	Mastectomy for malignancy w/o CC/MCC	0.7523	1.6	1.8
584	No	No	09	SURG	"Breast biopsy, local excision & other breast procedures w CC/MCC"	1.2484	3.7	5.7
585	No	No	09	SURG	"Breast biopsy, local excision & other breast procedures w/o CC/MCC"	0.9066	1.7	2.2
592	Yes	No	09	MED	Skin ulcers w MCC	1.4555	6.6	8.9
593	Yes	No	09	MED	Skin ulcers w CC	1.1060	5.2	6.5
594	Yes	No	09	MED	Skin ulcers w/o CC/MCC	0.9335	3.9	4.9
595	No	No	09	MED	Major skin disorders w MCC	1.3997	6.0	8.2
596	No	No	09	MED	Major skin disorders w/o MCC	0.8766	3.8	4.8
597	No	No	09	MED	Malignant breast disorders w MCC	1.4034	5.9	8.2
598	No	No	09	MED	Malignant breast disorders w CC	1.0695	4.2	5.6
599	No	No	09	MED	Malignant breast disorders w/o CC/MCC	0.7232	2.6	3.6
600	No	No	09	MED	Non-malignant breast disorders w CC/MCC	0.8471	4.1	5.4
601	No	No	09	MED	Non-malignant breast disorders w/o CC/MCC	0.6715	3.1	3.8
602	Yes	No	09	MED	Cellulitis w MCC	1.1522	5.5	7.0
603	Yes	No	09	MED	Cellulitis w/o MCC	0.8087	3.9	4.7
604	No	No	09	MED	"Trauma to the skin, subcut tiss & breast w MCC"	0.9681	4.1	5.4
605	No	No	09	MED	"Trauma to the skin, subcut tiss & breast w/o MCC"	0.6863	2.8	3.5
606	No	No	09	MED	Minor skin disorders w MCC	0.9223	4.2	5.9
607	No	No	09	MED	Minor skin disorders w/o MCC	0.6505	2.9	3.8
614	No	No	10	SURG	Adrenal & pituitary procedures w CC/MCC	2.1978	5.2	7.3
615	No	No	10	SURG	Adrenal & pituitary procedures w/o CC/MCC	1.6502	2.8	3.4
616	Yes	No	10	SURG	"Amputat of lower limb for endocrine,nutrit,& metabol dis w MCC"	3.1449	12.6	15.6
617	Yes	No	10	SURG	"Amputat of lower limb for endocrine,nutrit,& metabol dis w CC"	2.2071	7.2	9.0
618	Yes	No	10	SURG	"Amputat of lower limb for endocrine,nutrit,& metabol dis w/o CC/MCC"	1.7554	4.9	6.1
619	No	No	10	SURG	O.R. procedures for obesity w MCC	2.7625	6.4	9.3
620	No	No	10	SURG	O.R. procedures for obesity w CC	1.9294	3.4	4.2
621	No	No	10	SURG	O.R. procedures for obesity w/o CC/MCC	1.6876	2.1	2.4
622	Yes	No	10	SURG	"Skin grafts & wound debrid for endoc, nutrit & metab dis w MCC"	2.7257	9.7	13.2
623	Yes	No	10	SURG	"Skin grafts & wound debrid for endoc, nutrit & metab dis w CC"	2.0065	6.8	8.7
624	Yes	No	10	SURG	"Skin grafts & wound debrid for endoc, nutrit & metab dis w/o CC/MCC"	1.6056	4.6	5.9
625	No	No	10	SURG	"Thyroid, parathyroid & thyroglossal procedures w MCC"	1.5928	5.0	7.5
626	No	No	10	SURG	"Thyroid, parathyroid & thyroglossal procedures w CC"	1.0183	2.2	3.3
627	No	No	10	SURG	"Thyroid, parathyroid & thyroglossal procedures w/o CC/MCC"	0.8169	1.3	1.5
628	Yes	No	10	SURG	"Other endocrine, nutrit & metab O.R. proc w MCC"	3.0602	7.8	11.8
629	Yes	No	10	SURG	"Other endocrine, nutrit & metab O.R. proc w CC"	2.4730	7.0	8.8
630	Yes	No	10	SURG	"Other endocrine, nutrit & metab O.R. proc w/o CC/MCC"	1.7767	3.7	5.1
637	Yes	No	10	MED	Diabetes w MCC	1.0891	4.6	6.2
638	Yes	No	10	MED	Diabetes w CC	0.8021	3.4	4.3
639	Yes	No	10	MED	Diabetes w/o CC/MCC	0.6742	2.5	3.1
640	Yes	No	10	MED	Nutritional & misc metabolic disorders w MCC	0.9793	4.1	5.6
641	Yes	No	10	MED	Nutritional & misc metabolic disorders w/o MCC	0.7248	3.1	3.9
642	No	No	10	MED	Inborn errors of metabolism	1.0616	3.8	5.3
643	Yes	No	10	MED	Endocrine disorders w MCC	1.3926	6.0	7.8
644	Yes	No	10	MED	Endocrine disorders w CC	1.0638	4.3	5.4
645	Yes	No	10	MED	Endocrine disorders w/o CC/MCC	0.8310	3.2	3.9
652	No	No	11	SURG	Kidney transplant	3.0654	6.6	7.9
653	Yes	No	11	SURG	Major bladder procedures w MCC	4.5710	13.3	16.8
654	Yes	No	11	SURG	Major bladder procedures w CC	3.1860	8.8	10.1
655	Yes	No	11	SURG	Major bladder procedures w/o CC/MCC	2.7075	5.8	6.6
656	No	No	11	SURG	Kidney & ureter procedures for neoplasm w MCC	2.6603	8.4	10.8
657	No	No	11	SURG	Kidney & ureter procedures for neoplasm w CC	1.8997	5.1	6.1
658	No	No	11	SURG	Kidney & ureter procedures for neoplasm w/o CC/MCC	1.6556	3.3	3.8
659	Yes	No	11	SURG	Kidney & ureter procedures for non-neoplasm w MCC	2.8119	8.2	11.3
660	Yes	No	11	SURG	Kidney & ureter procedures for non-neoplasm w CC	2.0605	4.8	6.5
661	Yes	No	11	SURG	Kidney & ureter procedures for non-neoplasm w/o CC/MCC	1.4004	2.6	3.3
662	No	No	11	SURG	Minor bladder procedures w MCC	2.0375	7.3	10.5
663	No	No	11	SURG	Minor bladder procedures w CC	1.4254	3.6	5.3
664	No	No	11	SURG	Minor bladder procedures w/o CC/MCC	1.0388	1.6	2.1
665	No	No	11	SURG	Prostatectomy w MCC	2.1393	9.3	12.2
666	No	No	11	SURG	Prostatectomy w CC	1.4691	4.3	6.3
667	No	No	11	SURG	Prostatectomy w/o CC/MCC	0.9335	2.0	2.7
668	No	No	11	SURG	Transurethral procedures w MCC	1.7208	6.3	8.6
669	No	No	11	SURG	Transurethral procedures w CC	1.2079	3.1	4.4
670	No	No	11	SURG	Transurethral procedures w/o CC/MCC	0.8838	1.9	2.5
671	No	No	11	SURG	Urethral procedures w CC/MCC	1.2808	3.9	5.8
672	No	No	11	SURG	Urethral procedures w/o CC/MCC	0.8422	1.9	2.5
673	No	No	11	SURG	Other kidney & urinary tract procedures w MCC	2.5235	6.0	10.2
674	No	No	11	SURG	Other kidney & urinary tract procedures w CC	2.1024	4.0	6.6
675	No	No	11	SURG	Other kidney & urinary tract procedures w/o CC/MCC	1.7196	1.4	1.9
682	Yes	No	11	MED	Renal failure w MCC	1.4664	5.3	7.3
683	Yes	No	11	MED	Renal failure w CC	1.1942	4.5	5.7
684	Yes	No	11	MED	Renal failure w/o CC/MCC	0.9835	3.1	3.8
685	No	No	11	MED	Admit for renal dialysis	0.8599	2.4	3.5
686	No	No	11	MED	Kidney & urinary tract neoplasms w MCC	1.4513	6.0	8.1
687	No	No	11	MED	Kidney & urinary tract neoplasms w CC	1.1147	4.0	5.3
688	No	No	11	MED	Kidney & urinary tract neoplasms w/o CC/MCC	0.8577	2.5	3.2
689	Yes	No	11	MED	Kidney & urinary tract infections w MCC	1.0587	5.0	6.4
690	Yes	No	11	MED	Kidney & urinary tract infections w/o MCC	0.8000	3.6	4.3
691	No	No	11	MED	Urinary stones w esw lithotripsy w CC/MCC	1.1508	3.0	4.2
692	No	No	11	MED	Urinary stones w esw lithotripsy w/o CC/MCC	0.9457	1.8	2.3
693	No	No	11	MED	Urinary stones w/o esw lithotripsy w MCC	1.0459	3.9	5.2
694	No	No	11	MED	Urinary stones w/o esw lithotripsy w/o MCC	0.7110	2.0	2.6
695	No	No	11	MED	Kidney & urinary tract signs & symptoms w MCC	0.9422	4.3	5.7
696	No	No	11	MED	Kidney & urinary tract signs & symptoms w/o MCC	0.6276	2.6	3.2
697	No	No	11	MED	Urethral stricture	0.7223	2.4	3.3
698	Yes	No	11	MED	Other kidney & urinary tract diagnoses w MCC	1.3017	5.1	6.8
699	Yes	No	11	MED	Other kidney & urinary tract diagnoses w CC	1.0352	3.8	4.9
700	Yes	No	11	MED	Other kidney & urinary tract diagnoses w/o CC/MCC	0.8232	2.7	3.5
707	No	No	12	SURG	Major male pelvic procedures w CC/MCC	1.5521	3.5	4.5
708	No	No	12	SURG	Major male pelvic procedures w/o CC/MCC	1.1858	2.0	2.4
709	No	No	12	SURG	Penis procedures w CC/MCC	1.6134	3.6	6.5
710	No	No	12	SURG	Penis procedures w/o CC/MCC	1.2986	1.5	1.9
711	No	No	12	SURG	Testes procedures w CC/MCC	1.6051	5.3	7.8
712	No	No	12	SURG	Testes procedures w/o CC/MCC	1.0842	2.1	3.0
713	No	No	12	SURG	Transurethral prostatectomy w CC/MCC	0.9850	2.9	4.2
714	No	No	12	SURG	Transurethral prostatectomy w/o CC/MCC	0.6710	1.7	2.0
715	No	No	12	SURG	Other male reproductive system O.R. proc for malignancy w CC/MCC	1.5300	3.8	6.1
716	No	No	12	SURG	Other male reproductive system O.R. proc for malignancy w/o CC/MCC	1.1310	1.3	1.5
717	No	No	12	SURG	Other male reproductive system O.R. proc exc malignancy w CC/MCC	1.5653	5.0	7.5
718	No	No	12	SURG	Other male reproductive system O.R. proc exc malignancy w/o CC/MCC	1.0329	2.1	2.7
722	No	No	12	MED	"Malignancy, male reproductive system w MCC"	1.2827	5.6	7.4
723	No	No	12	MED	"Malignancy, male reproductive system w CC"	1.0603	4.2	5.4
724	No	No	12	MED	"Malignancy, male reproductive system w/o CC/MCC"	0.7677	2.5	3.3
725	No	No	12	MED	Benign prostatic hypertrophy w MCC	0.9071	4.4	5.7
726	No	No	12	MED	Benign prostatic hypertrophy w/o MCC	0.6886	2.8	3.5
727	No	No	12	MED	Inflammation of the male reproductive system w MCC	1.0083	5.1	6.5
728	No	No	12	MED	Inflammation of the male reproductive system w/o MCC	0.7241	3.3	4.0
729	No	No	12	MED	Other male reproductive system diagnoses w CC/MCC	0.9542	3.7	5.1
730	No	No	12	MED	Other male reproductive system diagnoses w/o CC/MCC	0.7058	2.4	3.2
734	No	No	13	SURG	"Pelvic evisceration, rad hysterectomy & rad vulvectomy w CC/MCC"	2.0185	5.8	7.6
735	No	No	13	SURG	"Pelvic evisceration, rad hysterectomy & rad vulvectomy w/o CC/MCC"	1.3798	3.0	3.5
736	No	No	13	SURG	Uterine & adnexa proc for ovarian or adnexal malignancy w MCC	3.2108	11.5	13.9
737	No	No	13	SURG	Uterine & adnexa proc for ovarian or adnexal malignancy w CC	2.1022	6.2	7.4
738	No	No	13	SURG	Uterine & adnexa proc for ovarian or adnexal malignancy w/o CC/MCC	1.6754	3.5	3.9
739	No	No	13	SURG	"Uterine,adnexa proc for non-ovarian/adnexal malig w MCC"	2.2081	7.9	10.2
740	No	No	13	SURG	"Uterine,adnexa proc for non-ovarian/adnexal malig w CC"	1.4577	4.4	5.2
741	No	No	13	SURG	"Uterine,adnexa proc for non-ovarian/adnexal malig w/o CC/MCC"	1.0308	2.8	3.1
742	No	No	13	SURG	Uterine & adnexa proc for non-malignancy w CC/MCC	1.2422	3.5	4.6
743	No	No	13	SURG	Uterine & adnexa proc for non-malignancy w/o CC/MCC	0.8672	2.1	2.3
744	No	No	13	SURG	"D&C, conization, laparascopy & tubal interruption w CC/MCC"	1.1896	4.0	5.8
745	No	No	13	SURG	"D&C, conization, laparascopy & tubal interruption w/o CC/MCC"	0.8660	2.1	2.5
746	No	No	13	SURG	"Vagina, cervix & vulva procedures w CC/MCC"	1.0488	3.0	4.1
747	No	No	13	SURG	"Vagina, cervix & vulva procedures w/o CC/MCC"	0.8499	1.7	1.9
748	No	No	13	SURG	Female reproductive system reconstructive procedures	0.7916	1.5	1.8
749	No	No	13	SURG	Other female reproductive system O.R. procedures w CC/MCC	2.2813	7.1	9.8
750	No	No	13	SURG	Other female reproductive system O.R. procedures w/o CC/MCC	1.4993	2.6	3.3
754	No	No	13	MED	"Malignancy, female reproductive system w MCC"	1.5596	6.4	8.9
755	No	No	13	MED	"Malignancy, female reproductive system w CC"	1.1608	4.2	5.6
756	No	No	13	MED	"Malignancy, female reproductive system w/o CC/MCC"	0.7702	2.5	3.3
757	No	No	13	MED	"Infections, female reproductive system w MCC"	1.4328	6.8	8.9
758	No	No	13	MED	"Infections, female reproductive system w CC"	1.1147	4.9	6.1
759	No	No	13	MED	"Infections, female reproductive system w/o CC/MCC"	0.9609	3.7	4.6
760	No	No	13	MED	Menstrual & other female reproductive system disorders w CC/MCC	0.6910	2.9	3.8
761	No	No	13	MED	Menstrual & other female reproductive system disorders w/o CC/MCC	0.5569	2.0	2.5
765	No	No	14	SURG	Cesarean section w CC/MCC	0.9943	4.1	5.3
766	No	No	14	SURG	Cesarean section w/o CC/MCC	0.7664	3.0	3.2
767	No	No	14	SURG	Vaginal delivery w sterilization &/or D&C	0.7246	2.5	2.9
